are:	parameters		p	q	r	s
-121.9418	46.831	8.89	1.40796660428	-0.150504846063	-121.936005494	46.9814527728
-121.7508	46.8672	0.82	1.53755175348	-0.110728264847	-121.746141808	46.9778825498
-119.8983	46.7905	3.07	2.80703519409	-0.136014923666	-119.887881536	46.9263282209
-120.6548	47.0558	13.32	2.27834677693	0.104443565443	-120.661329572	46.9514513993
-121.7627	46.8522	2.28	1.52984740614	-0.125955055375	-121.757429234	46.9781035878
-121.7468	46.8618	3.53	1.54044066666	-0.116047467253	-121.741909366	46.9777993808
-121.7495	46.8618	3.11	1.53859527212	-0.116100519172	-121.744612985	46.9778525259
-121.7483	46.859	2.68	1.53949590462	-0.118875792207	-121.743293501	46.9778265967
-121.746	46.8605	1.96	1.541024843	-0.11733119806	-121.741053512	46.977782544
-121.7487	46.8593	2.65	1.53921387966	-0.118583774773	-121.743706686	46.9778347178
-121.7518	46.8578	1.53	1.53713802783	-0.120144014839	-121.746747944	46.9778944478
-121.7463	46.8487	1.67	1.54115916396	-0.129132216948	-121.740856723	46.9777786718
-121.7502	46.8588	2.74	1.53820296735	-0.119113026316	-121.745187737	46.9778638156
-121.7452	46.8673	2.15	1.54137597512	-0.110518276407	-121.740539082	46.9777724208
-123.2278	47.182	43.91	0.524836722098	0.184586600257	-123.230467589	46.9974223353
-121.7582	46.8542	2.89	1.53286641185	-0.123867921076	-121.753006161	46.9780171046
-121.949	46.8185	12.60	1.4033695654	-0.163129722804	-121.942741375	46.9815736623
-121.9505	46.8172	12.33	1.40237744732	-0.164456135581	-121.944195095	46.9815997005
-122.0418	47.019	10.88	1.33487533383	0.03568305356	-122.043107135	46.9833280833
-121.7587	46.853	2.84	1.53255894474	-0.125077211036	-121.753456623	46.9780259201
-120.1482	46.9673	2.48	2.62747036238	0.0318933374727	-120.150494742	46.9354451533
-120.1462	46.9753	3.62	2.62844030584	0.0399507375452	-120.149075964	46.9353975201
-121.7357	46.8455	0.66	1.54849826337	-0.132121890813	-121.730104541	46.9775665865
-121.9538	46.8203	8.81	1.4000389745	-0.16141621156	-121.947621593	46.9816610009
-121.7492	46.8663	0.03	1.53867106197	-0.11159648432	-121.744501948	46.9778503445
-121.7435	46.8685	0.63	1.54250321433	-0.109285318063	-121.73888761	46.9777399067
-120.9007	46.7842	0.04	2.12169961201	-0.17383091262	-120.8906293	46.9578945204
-122.011	47.0143	14.89	1.35598605755	0.0315134486658	-122.012172533	46.9827966994
-122.0082	47.0183	13.96	1.35779284898	0.035560649619	-122.00952498	46.9827508332
-122.0085	47.018	14.00	1.35759601024	0.0352555479281	-122.009813414	46.982755833
-122.0097	47.011	14.40	1.35695595292	0.0282370196947	-122.010751312	46.9827720858
-122.9787	47.0067	0.02	0.696417858117	0.0112394043497	-122.978914812	46.9954615504
-121.7515	47.0827	17.72	1.53088987031	0.104669268767	-121.755901943	46.9780737443
-120.6443	46.8922	14.22	2.29249738385	-0.0587006956264	-120.640618706	46.9508468231
-121.9233	47.1227	15.55	1.41288832815	0.14142663739	-121.928793897	46.9813229071
-122.016	47.0523	17.73	1.35161592178	0.0694148401589	-122.018576262	46.9829073851
-121.9743	46.9277	10.63	1.38323924884	-0.0544165875774	-121.972237984	46.9820983824
-121.94	47.1813	19.66	1.39998849727	0.199706442512	-121.947695556	46.981662323
-119.4665	46.8317	15.07	3.09984503201	-0.078605903941	-119.459848367	46.9101742618
-120.9583	47.0033	2.15	2.07378544099	0.0435589219732	-120.960776762	46.9597738643
-119.4558	46.7412	0.75	3.1123970439	-0.168530179268	-119.441505546	46.9094461324
-121.9325	46.8537	11.71	1.41372809852	-0.127645248471	-121.92756342	46.9813007035
-121.933	46.855	11.82	1.41335199259	-0.126354721622	-121.92811451	46.9813106494
-121.8893	46.8398	11.82	1.44363498914	-0.140752575215	-121.883742896	46.98050137
-121.972	46.932	13.34	1.38469815293	-0.0500773991375	-121.970100257	46.982060609
-121.9737	46.9252	15.40	1.38371351296	-0.0569051571742	-121.971543046	46.9820861073
-121.749	46.8493	3.33	1.5392960832	-0.128585541212	-121.743586252	46.9778323509
-120.4118	47.0722	12.46	2.44298681967	0.128147742926	-120.420391573	46.9441862445
-123.0208	47.1228	46.17	0.66626059838	0.126963812069	-123.023126584	46.9958460813
-121.7547	46.8445	1.59	1.5355368707	-0.133495411079	-121.749093748	46.9779404639
-119.6875	46.8377	3.07	2.94855987637	-0.0811426490828	-119.680966736	46.918719664
-121.9292	46.802	6.19	1.41735035459	-0.179267599999	-121.922255906	46.9812047798
-120.37	46.8782	5.10	2.48040872756	-0.0643335104375	-120.365636773	46.9424644223
-121.9343	46.877	9.47	1.41188333258	-0.104385810731	-121.930266472	46.9813494619
-119.7022	46.8375	0.02	2.93853020492	-0.0818944271571	-119.695628572	46.9192711447
-121.758	46.8523	3.41	1.53305748836	-0.125763230294	-121.75272622	46.9780116252
-120.931	46.7667	7.28	2.1016529476	-0.192133897896	-120.919977484	46.9586860258
-121.9782	46.8578	9.04	1.38238030779	-0.124362102985	-121.973496588	46.9821206032
-120.748	46.9332	17.66	2.21999351983	-0.0207229008282	-120.746740451	46.9539050516
-121.0532	46.7755	1.18	2.01767985899	-0.186552406711	-121.042922825	46.9619200441
-121.7647	46.8598	1.83	1.52826340115	-0.118397181535	-121.759749927	46.9781488955
-119.457	46.742	0.02	3.11152972464	-0.167779166915	-119.442772982	46.909496539
-121.978	46.9323	0.04	1.38059458318	-0.0498833820413	-121.97611321	46.9821667558
-119.6855	46.8388	2.58	2.94986541818	-0.0799690571848	-119.679058257	46.9186477412
-121.9707	47.1683	17.76	1.37946595038	0.186166328206	-121.977766998	46.9821958949
-121.9498	46.8733	9.23	1.40138849197	-0.108362809749	-121.945644182	46.9816256373
-121.935	46.8542	9.62	1.41200585321	-0.127190504221	-121.930086948	46.9813462256
-122.1682	47.1843	20.06	1.2448621836	0.198853813427	-122.175014648	46.9855003323
-122.1735	47.1825	14.54	1.24130299854	0.196970213521	-122.180230584	46.9855831114
-119.5693	46.715	0.05	3.03622348666	-0.199139101789	-119.552829008	46.9138198206
-119.5637	46.7185	0.02	3.03985888465	-0.195427638112	-119.547515662	46.9136135377
-121.5592	46.9495	8.05	1.66592527396	-0.0245482233205	-121.558079449	46.974036308
-121.8482	47.128	18.05	1.46382467653	0.148103395559	-121.854161072	46.9799523003
-121.7388	46.8723	1.30	1.54560550595	-0.105394275453	-121.734342579	46.9776503015
-122.2003	47.1537	14.62	1.2237542372	0.167756322032	-122.205948283	46.9859877953
-122.2017	47.161	17.71	1.22263489499	0.175032540441	-122.207588692	46.9860134126
-122.2037	47.1852	5.86	1.22072057026	0.199194987219	-122.21039416	46.9860571696
-121.7473	46.8518	3.19	1.54038640084	-0.126053163584	-121.741988869	46.9778009445
-121.7965	47.1322	8.69	1.49886786212	0.153279244004	-121.80281744	46.9789811947
-121.9218	46.8658	11.91	1.42072198556	-0.115355937289	-121.917315638	46.9811152727
-122.1338	47.143	15.87	1.26921916027	0.158117235029	-122.139320275	46.9849274846
-121.9188	47.1418	3.40	1.41544190353	0.160601135924	-121.925052263	46.9812553495
-121.762	46.839	2.85	1.53070292074	-0.139136000934	-121.756175839	46.9780790978
-121.9045	46.8642	11.47	1.43258877579	-0.116640359218	-121.899928005	46.9807985536
-121.9533	46.9777	14.58	1.39626976609	-0.00406097705417	-121.953144523	46.9817595914
-121.7587	46.8432	2.19	1.53283924427	-0.134873201674	-121.753045964	46.9780178836
-120.6417	46.8652	12.79	2.29542927643	-0.0855998131067	-120.636327639	46.9507210927
-120.5558	46.8457	11.42	2.35496210234	-0.102532636206	-120.549200825	46.9481334306
-120.425	46.9527	6.28	2.43945561783	0.00836132653273	-120.42555852	46.9443473711
-120.6907	46.7993	11.68	2.26473960368	-0.152865917788	-120.681245507	46.9520292354
-121.7582	46.8525	4.59	1.53291504606	-0.125567225264	-121.752934909	46.97801571
-121.9395	47.0847	14.55	1.4028683999	0.103148781385	-121.943475717	46.9815868177
-118.4075	46.9498	36.99	3.81442018633	0.0859548555708	-118.41645996	46.8640633874
-121.9357	46.8032	10.75	1.41287087789	-0.1781854168	-121.928819466	46.9813233683
-119.2912	46.7318	5.71	3.22556494599	-0.171259046073	-119.276150973	46.9027491238
-121.9142	46.8662	7.80	1.42590570631	-0.114818016421	-121.909720245	46.9809772453
-121.9247	46.9138	15.01	1.4174686642	-0.067425323494	-121.922082553	46.9812016426
-121.7487	46.8512	3.14	1.53944658881	-0.126680431286	-121.743365752	46.9778280169
-121.9752	46.86	8.77	1.38437421395	-0.122109867178	-121.970574923	46.9820689997
-123.1825	47.1962	25.42	0.555476254945	0.199098201804	-123.185546072	46.9971125972
-119.3657	46.746	0.04	3.17375292602	-0.16012541551	-119.351850652	46.9058447843
-121.7592	46.848	2.24	1.53236012559	-0.130084945296	-121.753747908	46.9780316197
-121.8865	47.1785	16.82	1.43641426333	0.197875829592	-121.894322812	46.9806958921
-121.752	46.8498	3.28	1.53723082104	-0.128144645825	-121.746611996	46.9778917795
-121.9467	46.943	7.14	1.40168056434	-0.0386312538977	-121.945216217	46.9816179792
-119.2072	46.9807	2.16	3.2678248341	0.0806632724309	-119.214413905	46.9001872405
-121.9413	46.8727	5.99	1.40721298712	-0.108810254213	-121.937109741	46.9814726179
-121.9667	46.8658	8.77	1.39003393378	-0.116161317155	-121.962281783	46.9819221179
-121.963	47.0708	7.02	1.38723365124	0.0888351059101	-121.966385008	46.981994866
-121.9217	46.9172	15.48	1.41942706209	-0.0639722059385	-121.919213017	46.9811496743
-121.7397	46.856	0.56	1.54546065904	-0.121705243672	-121.734554788	46.9776544892
-121.743	46.8667	0.77	1.54289675467	-0.111074726736	-121.73831105	46.9777285498
-121.8792	46.8547	8.08	1.45013803268	-0.1256714921	-121.874214604	46.9803253479
-121.8822	46.8523	8.59	1.44815208973	-0.128126101223	-121.877124411	46.9803791865
-121.7472	46.8595	0.03	1.54023339687	-0.118354380158	-121.742213029	46.9778053531
-121.9248	46.8137	12.96	1.42005135463	-0.167492023324	-121.918298276	46.9811330929
-123.0583	46.8187	23.50	0.644401590015	-0.177427025157	-123.055173171	46.9961141651
-121.7563	46.8523	3.37	1.53421961326	-0.125729954769	-121.751023623	46.9779782851
-121.2662	47.0477	1.56	1.86240499414	0.0801953692971	-121.270299297	46.9675533627
-121.7522	46.8557	3.68	1.5369248535	-0.1222509974	-121.747060259	46.977900577
-121.9662	47.0737	6.09	1.38497961305	0.0916775153157	-121.969687835	46.9820533169
-121.9372	46.7912	10.44	1.41216037252	-0.190208297392	-121.929860538	46.9813421436
-121.9077	46.9673	11.43	1.42764870958	-0.0136355843422	-121.907166336	46.9809307214
-120.7557	46.9233	9.82	2.21514984598	-0.0308323009248	-120.753830422	46.9541058647
-121.9213	46.8523	11.19	1.42142184776	-0.128842118705	-121.91629017	46.9810966667
-122.0092	46.882	8.13	1.36057421486	-0.100712678655	-122.005449358	46.9826801076
-119.2288	46.8185	15.25	3.26298266839	-0.0821348101018	-119.221487479	46.9004824663
-121.7567	46.8408	2.12	1.53427538849	-0.13723307331	-121.750941908	46.9779766844
-123.061	47.051	17.80	0.639769874058	0.0548341128924	-123.061963579	46.9961698216
-121.9387	46.9133	14.83	1.40792177205	-0.0681775771804	-121.936071185	46.9814539536
-121.8277	46.9305	10.88	1.48324190511	-0.0489358757435	-121.825711629	46.9794170514
-121.7535	46.852	4.18	1.53614230025	-0.125974969764	-121.748206752	46.9779230699
-121.9445	46.8592	10.54	1.40538027962	-0.12236303794	-121.939795141	46.9815208346
-121.7538	46.8472	1.06	1.53607480804	-0.130778878745	-121.748305633	46.9779250093
-121.7615	46.8538	3.29	1.53062202659	-0.124332271495	-121.756294355	46.9780814141
-122.1342	47.0958	11.81	1.27007109366	0.110924139131	-122.138071808	46.9849072473
-123.1035	47.0025	39.77	0.611369578876	0.00599807867336	-123.103600632	46.996502314
-122.1347	47.02	12.95	1.27153526023	0.0351375159816	-122.135926144	46.9848724351
-121.758	46.8407	3.24	1.53338937509	-0.137358481554	-121.752239982	46.9780021063
-121.9608	46.8725	6.35	1.39389210475	-0.109358760319	-121.956628464	46.9818216469
-121.7367	46.8622	0.92	1.54733223988	-0.115448616919	-121.731812824	46.9776003495
-121.7543	46.854	2.01	1.53553809933	-0.123991473053	-121.749091948	46.9779404286
-120.7092	46.7728	9.66	2.25319904436	-0.179875726016	-120.69813701	46.9525166052
-121.7477	46.8673	1.69	1.53966745292	-0.110567430573	-121.743042172	46.9778216562
-122.0275	46.8798	7.36	1.34812546977	-0.103228309364	-122.023690975	46.982995534
-122.0912	47.0925	8.59	1.2994163519	0.10833020075	-122.095068328	46.9842018821
-121.7635	46.8475	3.08	1.52943466322	-0.130668758322	-121.758033935	46.9781153981
-121.9465	46.883	12.34	1.40338944607	-0.0986070689663	-121.942712244	46.9815731403
-122.398	47.1807	32.36	1.08879061396	0.191832270056	-122.403749904	46.9889076875
-121.9167	46.8322	12.44	1.42510099217	-0.148851468521	-121.910899341	46.9809987055
